Cas_Praha,Predicted_Funding_%,Premium_Index,Zmena_%,Pocet_dat,Okno,Ciel_Settlement
2025-05-31 02:00:01+02:00,-0.006549377593360992,-0.0005654937759336099,,241,1,06:00
2025-05-31 02:10:01+02:00,-0.005873705179282871,-0.0005587370517928287,0.0006756724140781203,251,1,06:00
2025-05-31 02:20:01+02:00,-0.005583908045977016,-0.0005558390804597702,0.00028979713330585556,261,1,06:00
2025-05-31 02:30:01+02:00,-0.0049863468634686325,-0.0005498634686346863,0.0005975611825083833,271,1,06:00
2025-05-31 02:40:01+02:00,-0.004583629893238444,-0.0005458362989323844,0.00040271697023018874,281,1,06:00
2025-05-31 02:50:01+02:00,-0.003932989690721652,-0.0005393298969072165,0.0006506402025167916,291,1,06:00
2025-05-31 03:00:01+02:00,-0.0034292358803986634,-0.0005342923588039866,0.0005037538103229888,301,1,06:00
2025-05-31 03:10:01+02:00,-0.002679421221864957,-0.0005267942122186496,0.0007498146585337064,311,1,06:00
2025-05-31 03:20:01+02:00,-0.0020760124610591903,-0.0005207601246105919,0.0006034087608057666,321,1,06:00
2025-05-31 03:30:01+02:00,-0.0014314199395770374,-0.0005143141993957704,0.0006445925214821529,331,1,06:00
2025-05-31 03:40:01+02:00,-0.0008865102639296196,-0.0005088651026392962,0.0005449096756474179,341,1,06:00
2025-05-31 03:50:01+02:00,-0.0005253561253561298,-0.0005052535612535613,0.00036115413857348974,351,1,06:00
2025-05-31 04:00:01+02:00,-8.1994459833791e-05,-0.0005008199445983379,0.0004433616655223388,361,1,06:00
2025-05-31 04:10:01+02:00,0.00016307277628031152,-0.0004983692722371969,0.0002450672361141025,371,1,06:00
2025-05-31 04:20:01+02:00,0.0005404199475065566,-0.0004945958005249344,0.0003773471712262451,381,1,06:00
2025-05-31 04:30:01+02:00,0.0008856777493606075,-0.0004911432225063939,0.0003452578018540509,391,1,06:00
2025-05-31 04:40:01+02:00,0.0011793017456359126,-0.0004882069825436409,0.0002936239962753051,401,1,06:00
2025-05-31 04:50:01+02:00,0.0015510948905109482,-0.00048448905109489053,0.0003717931448750356,411,1,06:00
2025-05-31 05:00:01+02:00,0.0019529691211401493,-0.0004804703087885985,0.00040187423062920105,421,1,06:00
2025-05-31 05:10:01+02:00,0.002309280742459398,-0.000476907192575406,0.00035631162131924887,431,1,06:00
2025-05-31 05:20:01+02:00,0.002822222222222218,-0.00047177777777777783,0.00051294147976282,441,1,06:00
2025-05-31 05:30:01+02:00,0.003277827050997788,-0.00046722172949002213,0.00045560482877556995,451,1,06:00
2025-05-31 05:40:01+02:00,0.003532321041214753,-0.0004646767895878525,0.000254493990216965,461,1,06:00
2025-05-31 05:50:01+02:00,0.0037577494692144354,-0.00046242250530785566,0.0002254284279996823,471,1,06:00
2025-05-31 06:01:00+02:00,0.008,-0.00042,0.004242250530785564,2,2,14:00
2025-05-31 06:11:00+02:00,0.009999999999999998,-0.0003838333333333333,0.0019999999999999983,12,2,14:00
2025-05-31 06:21:00+02:00,0.009999999999999998,-0.0003777727272727273,0.0,22,2,14:00
2025-05-31 06:31:00+02:00,0.009999999999999998,-0.00038574999999999997,0.0,32,2,14:00
2025-05-31 06:41:00+02:00,0.009999999999999998,-0.0003859523809523809,0.0,42,2,14:00
2025-05-31 06:51:00+02:00,0.009999999999999998,-0.0003840576923076922,0.0,52,2,14:00
2025-05-31 07:01:00+02:00,0.009999999999999998,-0.0003789838709677419,0.0,62,2,14:00
2025-05-31 07:11:00+02:00,0.009999999999999998,-0.00038669444444444444,0.0,72,2,14:00
2025-05-31 07:21:00+02:00,0.009999999999999998,-0.0003893170731707317,0.0,82,2,14:00
2025-05-31 07:31:00+02:00,0.009999999999999998,-0.0003980652173913043,0.0,92,2,14:00
2025-05-31 07:41:00+02:00,0.010000000000000005,-0.00039896078431372536,6.938893903907228e-18,102,2,14:00
2025-05-31 07:51:00+02:00,0.009315178571428577,-0.00040684821428571425,-0.0006848214285714287,112,2,14:00
2025-05-31 08:01:00+02:00,0.009091803278688524,-0.00040908196721311477,-0.0002233752927400523,122,2,14:00
2025-05-31 08:11:00+02:00,0.009162878787878794,-0.00040837121212121207,7.107550919027011e-05,132,2,14:00
2025-05-31 08:21:00+02:00,0.009027464788732398,-0.00040972535211267604,-0.00013541399914639672,142,2,14:00
2025-05-31 08:31:00+02:00,0.008892763157894733,-0.0004110723684210527,-0.00013470163083766432,152,2,14:00
2025-05-31 08:41:00+02:00,0.008422839506172845,-0.00041577160493827157,-0.0004699236517218888,162,2,14:00
2025-05-31 08:51:00+02:00,0.008143604651162793,-0.0004185639534883721,-0.0002792348550100521,172,2,14:00
2025-05-31 09:01:00+02:00,0.007841758241758248,-0.00042158241758241753,-0.0003018464094045447,182,2,14:00
2025-05-31 09:11:00+02:00,0.007416145833333336,-0.00042583854166666665,-0.00042561240842491164,192,2,14:00
2025-05-31 09:21:00+02:00,0.006994059405940594,-0.00043005940594059407,-0.0004220864273927422,202,2,14:00
2025-05-31 09:31:00+02:00,0.006598584905660385,-0.00043401415094339616,-0.00039547450028020945,212,2,14:00
2025-05-31 09:41:00+02:00,0.006091891891891896,-0.00043908108108108105,-0.0005066930137684889,222,2,14:00
