Cas_Praha,Predicted_Funding_%,Premium_Index,Zmena_%,Pocet_dat,Okno,Ciel_Settlement
2025-06-02 09:31:00+02:00,0.009999999999999998,-0.00037254245283018867,0.0,212,2,14:00
2025-06-02 09:41:00+02:00,0.009999999999999998,-0.0003757477477477477,0.0,222,2,14:00
2025-06-02 09:51:00+02:00,0.009999999999999998,-0.0003802413793103448,0.0,232,2,14:00
2025-06-02 10:01:00+02:00,0.009999999999999998,-0.00038532231404958675,0.0,242,2,14:00
2025-06-02 10:11:00+02:00,0.009999999999999998,-0.0003901428571428572,0.0,252,2,14:00
2025-06-02 10:21:00+02:00,0.009955343511450384,-0.0004004465648854962,-4.4656488549614515e-05,262,2,14:00
2025-06-02 10:31:00+02:00,0.009642647058823525,-0.00040357352941176476,-0.00031269645262685906,272,2,14:00
2025-06-02 10:41:00+02:00,0.009150354609929084,-0.0004084964539007092,-0.0004922924488944408,282,2,14:00
2025-06-02 10:51:00+02:00,0.008721575342465754,-0.00041278424657534247,-0.0004287792674633299,292,2,14:00
2025-06-02 11:01:00+02:00,0.008441059602649003,-0.00041558940397351,-0.00028051573981675154,302,2,14:00
2025-06-02 11:11:00+02:00,0.00807307692307693,-0.0004192692307692307,-0.0003679826795720733,312,2,14:00
2025-06-02 11:21:00+02:00,0.007727639751552791,-0.0004227236024844721,-0.0003454371715241383,322,2,14:00
2025-06-02 11:31:00+02:00,0.007649698795180723,-0.0004235030120481928,-7.794095637206778e-05,332,2,14:00
2025-06-02 11:41:00+02:00,0.0077578947368421095,-0.0004224210526315789,0.00010819594166138619,342,2,14:00
2025-06-02 11:51:00+02:00,0.007944602272727275,-0.00042055397727272726,0.0001867075358851656,352,2,14:00
2025-06-02 12:01:00+02:00,0.007998618784530391,-0.0004200138121546961,5.4016511803115994e-05,362,2,14:00
2025-06-02 12:11:00+02:00,0.0080739247311828,-0.000419260752688172,7.530594665240871e-05,372,2,14:00
2025-06-02 12:21:00+02:00,0.008234554973821995,-0.00041765445026178006,0.00016063024263919534,382,2,14:00
2025-06-02 12:31:00+02:00,0.00842933673469387,-0.0004157066326530613,0.0001947817608718757,392,2,14:00
2025-06-02 12:41:00+02:00,0.008658955223880604,-0.00041341044776119397,0.00022961848918673367,402,2,14:00
2025-06-02 12:51:00+02:00,0.008633737864077675,-0.00041366262135922327,-2.521735980292976e-05,412,2,14:00
2025-06-02 13:01:00+02:00,0.008704028436018961,-0.0004129597156398104,7.029057194128663e-05,422,2,14:00
2025-06-02 13:11:00+02:00,0.008858333333333336,-0.00041141666666666665,0.0001543048973143748,432,2,14:00
2025-06-02 13:21:00+02:00,0.00882239819004525,-0.0004117760180995475,-3.593514328808535e-05,442,2,14:00
2025-06-02 13:31:00+02:00,0.008975221238938057,-0.00041024778761061944,0.00015282304889280632,452,2,14:00
2025-06-02 13:41:00+02:00,0.00914502164502165,-0.0004085497835497835,0.0001698004060835933,462,2,14:00
2025-06-02 13:51:00+02:00,0.009160593220338981,-0.0004083940677966102,1.5571575317330916e-05,472,2,14:00
2025-06-02 14:01:00+02:00,0.009999999999999998,-0.000245,0.0008394067796610172,2,3,22:00
2025-06-02 14:11:00+02:00,0.00621666666666667,-0.0004378333333333333,-0.0037833333333333287,12,3,22:00
2025-06-02 14:21:00+02:00,0.0019681818181818103,-0.0004803181818181819,-0.004248484848484859,22,3,22:00
2025-06-02 14:31:00+02:00,-0.0001187499999999995,-0.0005011875,-0.00208693181818181,32,3,22:00
2025-06-02 14:41:00+02:00,-0.0011047619047619079,-0.0005110476190476191,-0.0009860119047619084,42,3,22:00
2025-06-02 14:51:00+02:00,-0.0018865384615384642,-0.0005188653846153847,-0.0007817765567765564,52,3,22:00
2025-06-02 15:01:00+02:00,-0.001208064516129031,-0.0005120806451612903,0.0006784739454094332,62,3,22:00
2025-06-02 15:11:00+02:00,-0.0013027777777777712,-0.0005130277777777777,-9.471326164874018e-05,72,3,22:00
2025-06-02 15:21:00+02:00,-0.000750000000000002,-0.0005075,0.0005527777777777692,82,3,22:00
2025-06-02 15:31:00+02:00,-0.0011576086956521748,-0.0005115760869565218,-0.00040760869565217286,92,3,22:00
2025-06-02 15:41:00+02:00,-0.000832352941176472,-0.0005083235294117647,0.0003252557544757028,102,3,22:00
2025-06-02 15:51:00+02:00,-0.001844642857142865,-0.0005184464285714287,-0.001012289915966393,112,3,22:00
2025-06-02 16:01:00+02:00,-0.0023286885245901614,-0.0005232868852459016,-0.00048404566744729644,122,3,22:00
2025-06-02 16:11:00+02:00,-0.0016242424242424256,-0.0005162424242424243,0.0007044461003477358,132,3,22:00
2025-06-02 16:21:00+02:00,-0.002551408450704234,-0.0005255140845070424,-0.0009271660264618085,142,3,22:00
2025-06-02 16:31:00+02:00,-0.0022381578947368373,-0.0005223815789473684,0.00031325055596739685,152,3,22:00
2025-06-02 16:41:00+02:00,-0.0022024691358024694,-0.0005220246913580247,3.568875893436791e-05,162,3,22:00
2025-06-02 16:51:00+02:00,-0.0020075581395348897,-0.0005200755813953489,0.00019491099626757968,172,3,22:00
2025-06-02 17:01:00+02:00,-0.0017587912087912148,-0.0005175879120879122,0.00024876693074367493,182,3,22:00
2025-06-02 17:11:00+02:00,-0.001700520833333339,-0.0005170052083333334,5.827037545787575e-05,192,3,22:00
2025-06-02 17:21:00+02:00,-0.000819801980198021,-0.0005081980198019802,0.000880718853135318,202,3,22:00
2025-06-02 17:31:00+02:00,-0.0001985849056603808,-0.0005019858490566038,0.0006212170745376402,212,3,22:00
2025-06-02 17:41:00+02:00,0.0011585585585585602,-0.0004884144144144144,0.001357143464218941,222,3,22:00
2025-06-02 17:51:00+02:00,0.002375000000000001,-0.00047625,0.0012164414414414407,232,3,22:00
2025-06-02 18:01:00+02:00,0.0032611570247933876,-0.00046738842975206613,0.0008861570247933868,242,3,22:00
2025-06-02 18:11:00+02:00,0.0036813492063491964,-0.00046318650793650805,0.0004201921815558088,252,3,22:00
2025-06-02 18:21:00+02:00,0.004605343511450383,-0.0004539465648854962,0.000923994305101187,262,3,22:00
2025-06-02 18:31:00+02:00,0.0049783088235294095,-0.0004502169117647059,0.0003729653120790261,272,3,22:00
2025-06-02 18:41:00+02:00,0.0055085106382978775,-0.00044491489361702123,0.0005302018147684681,282,3,22:00
2025-06-02 18:51:00+02:00,0.006045547945205483,-0.0004395445205479452,0.0005370373069076059,292,3,22:00
2025-06-02 19:01:00+02:00,0.006557284768211918,-0.00043442715231788084,0.0005117368230064343,302,3,22:00
2025-06-02 19:11:00+02:00,0.006833653846153849,-0.0004316634615384615,0.00027636907794193095,312,3,22:00
2025-06-02 19:21:00+02:00,0.007144720496894409,-0.0004285527950310559,0.00031106665074056,322,3,22:00
2025-06-02 19:31:00+02:00,0.007174397590361446,-0.00042825602409638555,2.9677093467037584e-05,332,3,22:00
2025-06-02 19:41:00+02:00,0.007167543859649115,-0.00042832456140350886,-6.853730712331162e-06,342,3,22:00
2025-06-02 19:51:00+02:00,0.007462215909090911,-0.0004253778409090909,0.0002946720494417963,352,3,22:00
2025-06-02 20:01:00+02:00,0.0076284530386740365,-0.00042371546961325965,0.00016623712958312512,362,3,22:00
2025-06-02 20:11:00+02:00,0.007646774193548379,-0.0004235322580645162,1.832115487434248e-05,372,3,22:00
2025-06-02 20:21:00+02:00,0.007684293193717276,-0.00042315706806282725,3.751900016889676e-05,382,3,22:00
2025-06-02 20:31:00+02:00,0.007627551020408156,-0.00042372448979591845,-5.674217330911991e-05,392,3,22:00
2025-06-02 20:41:00+02:00,0.00783482587064677,-0.0004216517412935323,0.00020727485023861424,402,3,22:00
2025-06-02 20:51:00+02:00,0.008045145631067962,-0.0004195485436893204,0.00021031976042119177,412,3,22:00
2025-06-02 21:01:00+02:00,0.008139810426540283,-0.00041860189573459717,9.46647954723212e-05,422,3,22:00
2025-06-02 21:11:00+02:00,0.008080324074074071,-0.0004191967592592593,-5.9486352466211687e-05,432,3,22:00
2025-06-02 21:21:00+02:00,0.007921945701357467,-0.00042078054298642535,-0.0001583783727166048,442,3,22:00
2025-06-02 21:31:00+02:00,0.007679646017699115,-0.00042320353982300886,-0.0002422996836583518,452,3,22:00
2025-06-02 21:41:00+02:00,0.007584632034632034,-0.00042415367965367967,-9.501398306708056e-05,462,3,22:00
2025-06-02 21:51:00+02:00,0.007685805084745766,-0.00042314194915254235,0.00010117305011373215,472,3,22:00
