Cas_Praha,Predicted_Funding_%,Premium_Index,Zmena_%,Pocet_dat,Okno,Ciel_Settlement
2025-06-03 02:00:01+02:00,0.00019792531120332206,-0.0004980207468879668,,241,1,06:00
2025-06-03 02:10:01+02:00,0.0003976095617529889,-0.0004960239043824701,0.00019968425054966684,251,1,06:00
2025-06-03 02:20:01+02:00,0.0009022988505747115,-0.0004909770114942529,0.0005046892888217226,261,1,06:00
2025-06-03 02:30:01+02:00,0.0014760147601476019,-0.000485239852398524,0.0005737159095728903,271,1,06:00
2025-06-03 02:40:01+02:00,0.0022935943060498317,-0.0004770640569395017,0.0008175795459022298,281,1,06:00
2025-06-03 02:50:01+02:00,0.002729209621993132,-0.0004727079037800687,0.0004356153159433005,291,1,06:00
2025-06-03 03:00:01+02:00,0.0031405315614617913,-0.0004685946843853821,0.0004113219394686592,301,1,06:00
2025-06-03 03:10:01+02:00,0.0035273311897106125,-0.0004647266881028939,0.0003867996282488212,311,1,06:00
2025-06-03 03:20:01+02:00,0.003992523364485987,-0.00046007476635514014,0.0004651921747753744,321,1,06:00
2025-06-03 03:30:01+02:00,0.0041202416918429035,-0.000458797583081571,0.0001277183273569165,331,1,06:00
2025-06-03 03:40:01+02:00,0.0040222873900293355,-0.00045977712609970666,-9.795430181356798e-05,341,1,06:00
2025-06-03 03:50:01+02:00,0.00395470085470085,-0.0004604529914529915,-6.758653532848522e-05,351,1,06:00
2025-06-03 04:00:01+02:00,0.003909695290858734,-0.00046090304709141267,-4.50055638421161e-05,361,1,06:00
2025-06-03 04:10:01+02:00,0.0038369272237196773,-0.00046163072776280324,-7.276806713905687e-05,371,1,06:00
2025-06-03 04:20:01+02:00,0.0037601049868766405,-0.0004623989501312336,-7.682223684303676e-05,381,1,06:00
2025-06-03 04:30:01+02:00,0.0038000000000000004,-0.000462,3.98950131233599e-05,391,1,06:00
2025-06-03 04:40:01+02:00,0.0038718204488778158,-0.00046128179551122185,7.182044887781534e-05,401,1,06:00
2025-06-03 04:50:01+02:00,0.004029683698296839,-0.0004597031630170316,0.00015786324941902304,411,1,06:00
2025-06-03 05:00:01+02:00,0.004235391923990503,-0.000457646080760095,0.00020570822569366404,421,1,06:00
2025-06-03 05:10:01+02:00,0.004531090487238982,-0.0004546890951276102,0.00029569856324847873,431,1,06:00
2025-06-03 05:20:01+02:00,0.004840362811791383,-0.0004515963718820862,0.00030927232455240164,441,1,06:00
2025-06-03 05:30:01+02:00,0.004905764966740578,-0.0004509423503325942,6.540215494919496e-05,451,1,06:00
2025-06-03 05:40:01+02:00,0.0053561822125813485,-0.00044643817787418653,0.0004504172458407703,461,1,06:00
2025-06-03 05:50:01+02:00,0.005654140127388544,-0.00044345859872611457,0.0002979579148071959,471,1,06:00
2025-06-03 06:01:00+02:00,0.009999999999999998,-0.0003055,0.004345859872611454,2,2,14:00
2025-06-03 06:11:00+02:00,0.009999999999999998,-0.00038716666666666674,0.0,12,2,14:00
2025-06-03 06:21:00+02:00,0.009999999999999998,-0.00036663636363636374,0.0,22,2,14:00
2025-06-03 06:31:00+02:00,0.009999999999999998,-0.00036053125,0.0,32,2,14:00
2025-06-03 06:41:00+02:00,0.009999999999999998,-0.00035792857142857143,0.0,42,2,14:00
2025-06-03 06:51:00+02:00,0.009999999999999998,-0.0003761538461538461,0.0,52,2,14:00
2025-06-03 07:01:00+02:00,0.009999999999999998,-0.000382774193548387,0.0,62,2,14:00
2025-06-03 07:11:00+02:00,0.009999999999999998,-0.00037797222222222225,0.0,72,2,14:00
2025-06-03 07:21:00+02:00,0.009999999999999998,-0.00037134146341463416,0.0,82,2,14:00
2025-06-03 07:31:00+02:00,0.009999999999999998,-0.0003715760869565217,0.0,92,2,14:00
2025-06-03 07:41:00+02:00,0.009999999999999998,-0.0003715588235294118,0.0,102,2,14:00
2025-06-03 07:51:00+02:00,0.009999999999999998,-0.00036679464285714294,0.0,112,2,14:00
2025-06-03 08:01:00+02:00,0.009999999999999998,-0.00036404098360655736,0.0,122,2,14:00
2025-06-03 08:11:00+02:00,0.009999999999999998,-0.0003652727272727272,0.0,132,2,14:00
2025-06-03 08:21:00+02:00,0.009999999999999998,-0.00036707042253521124,0.0,142,2,14:00
2025-06-03 08:31:00+02:00,0.009999999999999998,-0.0003670855263157895,0.0,152,2,14:00
2025-06-03 08:41:00+02:00,0.009999999999999998,-0.00036701851851851853,0.0,162,2,14:00
2025-06-03 08:51:00+02:00,0.009999999999999998,-0.00036656395348837206,0.0,172,2,14:00
2025-06-03 09:01:00+02:00,0.009999999999999998,-0.0003673681318681319,0.0,182,2,14:00
2025-06-03 09:11:00+02:00,0.009999999999999998,-0.0003699687499999999,0.0,192,2,14:00
2025-06-03 09:21:00+02:00,0.009999999999999998,-0.0003777079207920792,0.0,202,2,14:00
2025-06-03 09:31:00+02:00,0.009999999999999998,-0.0003844433962264151,0.0,212,2,14:00
2025-06-03 09:41:00+02:00,0.009999999999999998,-0.0003921846846846847,0.0,222,2,14:00
2025-06-03 09:51:00+02:00,0.010000000000000005,-0.0003976681034482759,6.938893903907228e-18,232,2,14:00
2025-06-03 10:01:00+02:00,0.009626033057851235,-0.00040373966942148766,-0.00037396694214877034,242,2,14:00
2025-06-03 10:11:00+02:00,0.00930039682539683,-0.0004069960317460317,-0.00032563623245440536,252,2,14:00
2025-06-03 10:21:00+02:00,0.009108015267175577,-0.00040891984732824424,-0.00019238155822125236,262,2,14:00
2025-06-03 10:31:00+02:00,0.008919485294117652,-0.0004108051470588235,-0.00018852997305792568,272,2,14:00
2025-06-03 10:41:00+02:00,0.008876595744680856,-0.00041123404255319145,-4.288954943679549e-05,282,2,14:00
2025-06-03 10:51:00+02:00,0.00876575342465753,-0.0004123424657534247,-0.00011084232002332543,292,2,14:00
2025-06-03 11:01:00+02:00,0.008693708609271524,-0.00041306291390728477,-7.204481538600725e-05,302,2,14:00
2025-06-03 11:11:00+02:00,0.008785256410256405,-0.00041214743589743595,9.15478009848817e-05,312,2,14:00
2025-06-03 11:21:00+02:00,0.008644099378881987,-0.00041355900621118015,-0.00014115703137441808,322,2,14:00
