Cas_Praha,Predicted_Funding_%,Premium_Index,Zmena_%,Pocet_dat,Okno,Ciel_Settlement
2025-06-04 02:00:01+02:00,-0.003916182572614101,-0.000539161825726141,,241,1,06:00
2025-06-04 02:10:01+02:00,-0.004111155378486056,-0.0005411115537848606,-0.00019497280587195496,251,1,06:00
2025-06-04 02:20:01+02:00,-0.0039804597701149375,-0.0005398045977011494,0.00013069560837111836,261,1,06:00
2025-06-04 02:30:01+02:00,-0.003805535055350544,-0.0005380553505535055,0.00017492471476439342,271,1,06:00
2025-06-04 02:40:01+02:00,-0.00392562277580071,-0.0005392562277580071,-0.00012008772045016616,281,1,06:00
2025-06-04 02:50:01+02:00,-0.0040134020618556605,-0.0005401340206185566,-8.77792860549502e-05,291,1,06:00
2025-06-04 03:00:01+02:00,-0.003848504983388701,-0.000538485049833887,0.00016489707846695928,301,1,06:00
2025-06-04 03:10:01+02:00,-0.0036733118971061032,-0.000536733118971061,0.00017519308628259796,311,1,06:00
2025-06-04 03:20:01+02:00,-0.0033828660436137055,-0.0005338286604361371,0.0002904458534923977,321,1,06:00
2025-06-04 03:30:01+02:00,-0.003183383685800606,-0.0005318338368580061,0.00019948235781309942,331,1,06:00
2025-06-04 03:40:01+02:00,-0.0029246334310850403,-0.0005292463343108504,0.0002587502547155658,341,1,06:00
2025-06-04 03:50:01+02:00,-0.002725641025641014,-0.0005272564102564102,0.00019899240544402627,351,1,06:00
2025-06-04 04:00:01+02:00,-0.0028157894736842133,-0.0005281578947368421,-9.01484480431993e-05,361,1,06:00
2025-06-04 04:10:01+02:00,-0.0028123989218328794,-0.0005281239892183288,3.3905518513339776e-06,371,1,06:00
2025-06-04 04:20:01+02:00,-0.0029186351706036746,-0.0005291863517060368,-0.0001062362487707952,381,1,06:00
2025-06-04 04:30:01+02:00,-0.0029514066496163626,-0.0005295140664961636,-3.277147901268804e-05,391,1,06:00
2025-06-04 04:40:01+02:00,-0.0029244389027431356,-0.0005292443890274314,2.696774687322703e-05,401,1,06:00
2025-06-04 04:50:01+02:00,-0.002690024330900245,-0.0005269002433090025,0.00023441457184289038,411,1,06:00
2025-06-04 05:00:01+02:00,-0.0025289786223277842,-0.0005252897862232779,0.00016104570857246097,421,1,06:00
2025-06-04 05:10:01+02:00,-0.002186310904872383,-0.0005218631090487238,0.00034266771745540114,431,1,06:00
2025-06-04 05:20:01+02:00,-0.0019761904761904803,-0.0005197619047619048,0.00021012042868190275,441,1,06:00
2025-06-04 05:30:01+02:00,-0.001913303769401323,-0.0005191330376940132,6.288670678915743e-05,451,1,06:00
2025-06-04 05:40:01+02:00,-0.0018288503253796043,-0.000518288503253796,8.445344402171866e-05,461,1,06:00
2025-06-04 05:50:01+02:00,-0.0018225053078556276,-0.0005182250530785563,6.345017523976676e-06,471,1,06:00
2025-06-04 06:01:00+02:00,-0.0040499999999999954,-0.0005405,-0.002227494692144368,2,2,14:00
2025-06-04 06:11:00+02:00,-0.007316666666666659,-0.0005731666666666666,-0.0032666666666666634,12,2,14:00
2025-06-04 06:21:00+02:00,-0.0037954545454545554,-0.0005379545454545456,0.0035212121212121034,22,2,14:00
2025-06-04 06:31:00+02:00,-0.0017000000000000088,-0.0005170000000000001,0.0020954545454545466,32,2,14:00
2025-06-04 06:41:00+02:00,2.3809523809568273e-06,-0.0004999761904761904,0.0017023809523809656,42,2,14:00
2025-06-04 06:51:00+02:00,0.0014865384615384545,-0.00048513461538461547,0.0014841575091574977,52,2,14:00
2025-06-04 07:01:00+02:00,0.003359677419354835,-0.00046640322580645166,0.0018731389578163803,62,2,14:00
2025-06-04 07:11:00+02:00,0.004502777777777784,-0.00045497222222222217,0.0011431003584229495,72,2,14:00
2025-06-04 07:21:00+02:00,0.00479878048780488,-0.0004520121951219512,0.00029600271002709535,82,2,14:00
2025-06-04 07:31:00+02:00,0.004531521739130443,-0.0004546847826086956,-0.00026725874867443693,92,2,14:00
2025-06-04 07:41:00+02:00,0.0040647058823529425,-0.0004593529411764706,-0.0004668158567775003,102,2,14:00
2025-06-04 07:51:00+02:00,0.004077678571428575,-0.00045922321428571426,1.2972689075632475e-05,112,2,14:00
2025-06-04 08:01:00+02:00,0.004378688524590168,-0.00045621311475409833,0.0003010099531615927,122,2,14:00
2025-06-04 08:11:00+02:00,0.004365909090909095,-0.00045634090909090906,-1.2779433681072913e-05,132,2,14:00
2025-06-04 08:21:00+02:00,0.004714084507042253,-0.0004528591549295775,0.00034817541613315836,142,2,14:00
2025-06-04 08:31:00+02:00,0.004579605263157891,-0.0004542039473684211,-0.0001344792438843622,152,2,14:00
2025-06-04 08:41:00+02:00,0.004589506172839514,-0.0004541049382716049,9.90090968162275e-06,162,2,14:00
2025-06-04 08:51:00+02:00,0.004732558139534894,-0.0004526744186046511,0.00014305196669537994,172,2,14:00
2025-06-04 09:01:00+02:00,0.00510879120879121,-0.0004489120879120879,0.0003762330692563161,182,2,14:00
2025-06-04 09:11:00+02:00,0.005546874999999996,-0.00044453125000000005,0.00043808379120878656,192,2,14:00
2025-06-04 09:21:00+02:00,0.005882178217821783,-0.0004411782178217822,0.000335303217821787,202,2,14:00
2025-06-04 09:31:00+02:00,0.006461792452830194,-0.00043538207547169806,0.0005796142350084112,212,2,14:00
2025-06-04 09:41:00+02:00,0.007055405405405405,-0.00042944594594594596,0.0005936129525752109,222,2,14:00
2025-06-04 09:51:00+02:00,0.007792672413793107,-0.00042207327586206894,0.0007372670083877018,232,2,14:00
2025-06-04 10:01:00+02:00,0.008242148760330578,-0.00041757851239669424,0.00044947634653747046,242,2,14:00
2025-06-04 10:11:00+02:00,0.00836785714285714,-0.0004163214285714286,0.00012570838252656293,252,2,14:00
2025-06-04 10:21:00+02:00,0.008746946564885505,-0.00041253053435114497,0.0003790894220283645,262,2,14:00
2025-06-04 10:31:00+02:00,0.009167279411764708,-0.00040832720588235294,0.0004203328468792029,272,2,14:00
2025-06-04 10:41:00+02:00,0.009285460992907802,-0.000407145390070922,0.0001181815811430939,282,2,14:00
2025-06-04 10:51:00+02:00,0.009302739726027397,-0.00040697260273972604,1.7278733119595324e-05,292,2,14:00
2025-06-04 11:01:00+02:00,0.009217549668874173,-0.0004078245033112583,-8.519005715322374e-05,302,2,14:00
2025-06-04 11:11:00+02:00,0.009005769230769229,-0.0004099423076923077,-0.00021178043810494464,312,2,14:00
2025-06-04 11:21:00+02:00,0.008761801242236031,-0.0004123819875776397,-0.00024396798853319746,322,2,14:00
2025-06-04 11:31:00+02:00,0.008769277108433744,-0.00041230722891566257,7.475866197712358e-06,332,2,14:00
2025-06-04 11:41:00+02:00,0.008847953216374278,-0.0004115204678362572,7.867610794053473e-05,342,2,14:00
2025-06-04 11:51:00+02:00,0.008897727272727274,-0.00041102272727272727,4.977405635299588e-05,352,2,14:00
2025-06-04 12:01:00+02:00,0.008847513812154699,-0.000411524861878453,-5.021346057257521e-05,362,2,14:00
2025-06-04 12:11:00+02:00,0.008745430107526882,-0.0004125456989247312,-0.00010208370462781724,372,2,14:00
2025-06-04 12:21:00+02:00,0.008475654450261787,-0.00041524345549738214,-0.00026977565726509466,382,2,14:00
2025-06-04 12:31:00+02:00,0.008087755102040815,-0.00041912244897959186,-0.00038789934822097173,392,2,14:00
