Cas_Praha,Predicted_Funding_%,Premium_Index,Zmena_%,Pocet_dat,Okno,Ciel_Settlement
2025-06-09 02:00:01+02:00,-0.004783402489626546,-0.0005478340248962655,,241,1,06:00
2025-06-09 02:10:01+02:00,-0.004392828685258958,-0.0005439282868525896,0.0003905738043675881,251,1,06:00
2025-06-09 02:20:01+02:00,-0.004229885057471263,-0.0005422988505747126,0.0001629436277876947,261,1,06:00
2025-06-09 02:30:01+02:00,-0.0037704797047970434,-0.0005377047970479704,0.00045940535267421966,271,1,06:00
2025-06-09 02:40:01+02:00,-0.0036007117437722425,-0.0005360071174377224,0.0001697679610248009,281,1,06:00
2025-06-09 02:50:01+02:00,-0.0034783505154639075,-0.0005347835051546391,0.000122361228308335,291,1,06:00
2025-06-09 03:00:01+02:00,-0.0034395348837209226,-0.0005343953488372092,3.881563174298495e-05,301,1,06:00
2025-06-09 03:10:01+02:00,-0.0031762057877813502,-0.0005317620578778135,0.00026332909593957234,311,1,06:00
2025-06-09 03:20:01+02:00,-0.003024610591900311,-0.0005302461059190031,0.00015159519588103928,321,1,06:00
2025-06-09 03:30:01+02:00,-0.002877341389728098,-0.000528773413897281,0.00014726920217221278,331,1,06:00
2025-06-09 03:40:01+02:00,-0.0026501466275659856,-0.0005265014662756599,0.0002271947621621125,341,1,06:00
2025-06-09 03:50:01+02:00,-0.0024766381766381704,-0.0005247663817663817,0.00017350845092781522,351,1,06:00
2025-06-09 04:00:01+02:00,-0.0021637119113573303,-0.0005216371191135733,0.0003129262652808401,361,1,06:00
2025-06-09 04:10:01+02:00,-0.0019983827493261414,-0.0005199838274932614,0.0001653291620311889,371,1,06:00
2025-06-09 04:20:01+02:00,-0.0017233595800524872,-0.0005172335958005249,0.00027502316927365423,381,1,06:00
2025-06-09 04:30:01+02:00,-0.001576726342710996,-0.00051576726342711,0.00014663323734149126,391,1,06:00
2025-06-09 04:40:01+02:00,-0.0013608478802992503,-0.0005136084788029925,0.0002158784624117457,401,1,06:00
2025-06-09 04:50:01+02:00,-0.0012350364963503594,-0.0005123503649635036,0.0001258113839488909,411,1,06:00
2025-06-09 05:00:01+02:00,-0.0009971496437054662,-0.0005099714964370547,0.00023788685264489315,421,1,06:00
2025-06-09 05:10:01+02:00,-0.0007375870069605559,-0.0005073758700696056,0.00025956263674491034,431,1,06:00
2025-06-09 05:20:01+02:00,-0.0005952380952380901,-0.0005059523809523809,0.0001423489117224658,441,1,06:00
2025-06-09 05:30:01+02:00,-0.0003332594235033238,-0.0005033325942350332,0.0002619786717347663,451,1,06:00
2025-06-09 05:40:01+02:00,-0.00014685466377440965,-0.0005014685466377441,0.00018640475972891415,461,1,06:00
2025-06-09 05:50:01+02:00,1.974522292993216e-05,-0.0004998025477707007,0.0001665998867043418,471,1,06:00
2025-06-09 06:01:00+02:00,0.0005000000000000013,-0.000495,0.00048025477707006915,2,2,14:00
2025-06-09 06:11:00+02:00,0.006566666666666673,-0.0004343333333333333,0.006066666666666672,12,2,14:00
2025-06-09 06:21:00+02:00,0.00800909090909091,-0.0004199090909090909,0.0014424242424242372,22,2,14:00
2025-06-09 06:31:00+02:00,0.008443749999999998,-0.0004155625,0.000434659090909088,32,2,14:00
2025-06-09 06:41:00+02:00,0.007333333333333329,-0.0004266666666666667,-0.0011104166666666693,42,2,14:00
2025-06-09 06:51:00+02:00,0.0072384615384615434,-0.0004276153846153846,-9.487179487178542e-05,52,2,14:00
2025-06-09 07:01:00+02:00,0.008133870967741935,-0.00041866129032258067,0.0008954094292803914,62,2,14:00
2025-06-09 07:11:00+02:00,0.007702777777777775,-0.00042297222222222226,-0.00043109318996415943,72,2,14:00
2025-06-09 07:21:00+02:00,0.007682926829268299,-0.000423170731707317,-1.9850948509476767e-05,82,2,14:00
2025-06-09 07:31:00+02:00,0.007696739130434786,-0.00042303260869565215,1.3812301166487781e-05,92,2,14:00
2025-06-09 07:41:00+02:00,0.00791764705882354,-0.0004208235294117646,0.00022090792838875325,102,2,14:00
2025-06-09 07:51:00+02:00,0.008139285714285713,-0.0004186071428571429,0.00022163865546217382,112,2,14:00
2025-06-09 08:01:00+02:00,0.008402459016393447,-0.00041597540983606554,0.00026317330210773315,122,2,14:00
2025-06-09 08:11:00+02:00,0.00879090909090909,-0.0004120909090909091,0.0003884500745156439,132,2,14:00
2025-06-09 08:21:00+02:00,0.00902464788732395,-0.0004097535211267605,0.0002337387964148601,142,2,14:00
2025-06-09 08:31:00+02:00,0.009524342105263163,-0.0004047565789473684,0.000499694217939212,152,2,14:00
2025-06-09 08:41:00+02:00,0.009535802469135804,-0.00040464197530864197,1.1460363872641682e-05,162,2,14:00
2025-06-09 08:51:00+02:00,0.009841860465116281,-0.0004015813953488372,0.0003060579959804771,172,2,14:00
2025-06-09 09:01:00+02:00,0.009999999999999998,-0.00039724725274725275,0.00015813953488371703,182,2,14:00
2025-06-09 09:11:00+02:00,0.010000000000000005,-0.00039519270833333333,6.938893903907228e-18,192,2,14:00
2025-06-09 09:21:00+02:00,0.010000000000000005,-0.00039249504950495046,0.0,202,2,14:00
2025-06-09 09:31:00+02:00,0.009999999999999998,-0.0003888726415094339,-6.938893903907228e-18,212,2,14:00
2025-06-09 09:41:00+02:00,0.009999999999999998,-0.00038414864864864864,0.0,222,2,14:00
2025-06-09 09:51:00+02:00,0.009999999999999998,-0.00038019827586206897,0.0,232,2,14:00
2025-06-09 10:01:00+02:00,0.009999999999999998,-0.0003762561983471074,0.0,242,2,14:00
2025-06-09 10:11:00+02:00,0.009999999999999998,-0.00037358333333333335,0.0,252,2,14:00
2025-06-09 10:21:00+02:00,0.009999999999999998,-0.00037175572519083965,0.0,262,2,14:00
2025-06-09 10:31:00+02:00,0.009999999999999998,-0.00036999264705882355,0.0,272,2,14:00
2025-06-09 10:41:00+02:00,0.009999999999999998,-0.00036781914893617017,0.0,282,2,14:00
2025-06-09 10:51:00+02:00,0.009999999999999998,-0.0003663972602739726,0.0,292,2,14:00
2025-06-09 11:01:00+02:00,0.009999999999999998,-0.000364112582781457,0.0,302,2,14:00
2025-06-09 11:11:00+02:00,0.009999999999999998,-0.00036260256410256415,0.0,312,2,14:00
2025-06-09 11:21:00+02:00,0.009999999999999998,-0.0003615434782608695,0.0,322,2,14:00
2025-06-09 11:31:00+02:00,0.009999999999999998,-0.0003593674698795181,0.0,332,2,14:00
2025-06-09 11:41:00+02:00,0.009999999999999998,-0.0003593391812865497,0.0,342,2,14:00
2025-06-09 11:51:00+02:00,0.009999999999999998,-0.0003605369318181818,0.0,352,2,14:00
2025-06-09 12:01:00+02:00,0.009999999999999998,-0.0003599668508287292,0.0,362,2,14:00
2025-06-09 12:11:00+02:00,0.009999999999999998,-0.000359755376344086,0.0,372,2,14:00
2025-06-09 12:21:00+02:00,0.009999999999999998,-0.00035819633507853395,0.0,382,2,14:00
2025-06-09 12:31:00+02:00,0.009999999999999998,-0.00035798469387755095,0.0,392,2,14:00
2025-06-09 12:41:00+02:00,0.009999999999999998,-0.0003593457711442786,0.0,402,2,14:00
2025-06-09 12:51:00+02:00,0.009999999999999998,-0.0003613859223300971,0.0,412,2,14:00
2025-06-09 13:01:00+02:00,0.009999999999999998,-0.0003637227488151658,0.0,422,2,14:00
2025-06-09 13:11:00+02:00,0.009999999999999998,-0.00036416435185185184,0.0,432,2,14:00
2025-06-09 13:21:00+02:00,0.009999999999999998,-0.00036361538461538454,0.0,442,2,14:00
2025-06-09 13:31:00+02:00,0.009999999999999998,-0.0003660265486725664,0.0,452,2,14:00
2025-06-09 13:41:00+02:00,0.009999999999999998,-0.0003674372294372295,0.0,462,2,14:00
2025-06-09 13:51:00+02:00,0.009999999999999998,-0.0003685508474576271,0.0,472,2,14:00
2025-06-09 14:01:00+02:00,0.0093,-0.000407,-0.0006999999999999992,2,3,22:00
2025-06-09 14:11:00+02:00,0.002691666666666679,-0.0004730833333333332,-0.00660833333333332,12,3,22:00
2025-06-09 14:21:00+02:00,0.0018954545454545526,-0.0004810454545454545,-0.0007962121212121264,22,3,22:00
2025-06-09 14:31:00+02:00,0.002325000000000005,-0.00047674999999999996,0.0004295454545454524,32,3,22:00
2025-06-09 14:41:00+02:00,0.0021142857142857213,-0.0004788571428571428,-0.0002107142857142837,42,3,22:00
2025-06-09 14:51:00+02:00,0.0019134615384615414,-0.0004808653846153846,-0.00020082417582417992,52,3,22:00
2025-06-09 15:01:00+02:00,0.0017612903225806451,-0.00048238709677419356,-0.00015217121588089627,62,3,22:00
2025-06-09 15:11:00+02:00,0.001200000000000002,-0.000488,-0.0005612903225806431,72,3,22:00
2025-06-09 15:21:00+02:00,0.0010036585365853713,-0.0004899634146341463,-0.00019634146341463072,82,3,22:00
2025-06-09 15:31:00+02:00,0.0008206521739130492,-0.0004917934782608695,-0.00018300636267232218,92,3,22:00
2025-06-09 15:41:00+02:00,0.0016803921568627421,-0.0004831960784313726,0.000859739982949693,102,3,22:00
2025-06-09 15:51:00+02:00,0.0035035714285714336,-0.0004649642857142857,0.0018231792717086914,112,3,22:00
2025-06-09 16:01:00+02:00,0.004709016393442621,-0.0004529098360655738,0.0012054449648711877,122,3,22:00
2025-06-09 16:11:00+02:00,0.005974242424242429,-0.0004402575757575757,0.0012652260307998075,132,3,22:00
2025-06-09 16:21:00+02:00,0.006572535211267608,-0.00043427464788732393,0.0005982927870251788,142,3,22:00
2025-06-09 16:31:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0004178096163186063,145,3,22:00
2025-06-09 16:41:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 16:51:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 17:01:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 17:11:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 17:21:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 17:31:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 17:41:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 17:51:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 18:01:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 18:11:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 18:21:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 18:31:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 18:41:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 18:51:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 19:01:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 19:11:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 19:21:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 19:31:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 19:41:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 19:51:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 20:01:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 20:11:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 20:21:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 20:31:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 20:41:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 20:51:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 21:01:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 21:11:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
2025-06-09 21:21:00+02:00,0.006990344827586214,-0.0004300965517241379,0.0,145,3,22:00
