Cas_Praha,Predicted_Funding_%,Premium_Index,Zmena_%,Pocet_dat,Okno,Ciel_Settlement
2025-06-01 02:00:01+02:00,0.009999999999999998,-0.0003768464730290457,,241,1,06:00
2025-06-01 02:10:01+02:00,0.009999999999999998,-0.0003759243027888446,0.0,251,1,06:00
2025-06-01 02:20:01+02:00,0.009999999999999998,-0.00037223754789272027,0.0,261,1,06:00
2025-06-01 02:30:01+02:00,0.009999999999999998,-0.0003737638376383764,0.0,271,1,06:00
2025-06-01 02:40:01+02:00,0.009999999999999998,-0.00037235943060498223,0.0,281,1,06:00
2025-06-01 02:50:01+02:00,0.009999999999999998,-0.0003730515463917526,0.0,291,1,06:00
2025-06-01 03:00:01+02:00,0.009999999999999998,-0.0003725847176079734,0.0,301,1,06:00
2025-06-01 03:10:01+02:00,0.009999999999999998,-0.0003728327974276528,0.0,311,1,06:00
2025-06-01 03:20:01+02:00,0.009999999999999998,-0.0003728442367601246,0.0,321,1,06:00
2025-06-01 03:30:01+02:00,0.009999999999999998,-0.00037031722054380663,0.0,331,1,06:00
2025-06-01 03:40:01+02:00,0.009999999999999998,-0.0003685982404692083,0.0,341,1,06:00
2025-06-01 03:50:01+02:00,0.009999999999999998,-0.0003685698005698005,0.0,351,1,06:00
2025-06-01 04:00:01+02:00,0.009999999999999998,-0.0003672326869806094,0.0,361,1,06:00
2025-06-01 04:10:01+02:00,0.009999999999999998,-0.000368722371967655,0.0,371,1,06:00
2025-06-01 04:20:01+02:00,0.009999999999999998,-0.00036745669291338585,0.0,381,1,06:00
2025-06-01 04:30:01+02:00,0.009999999999999998,-0.00036563427109974426,0.0,391,1,06:00
2025-06-01 04:40:01+02:00,0.009999999999999998,-0.0003633316708229426,0.0,401,1,06:00
2025-06-01 04:50:01+02:00,0.009999999999999998,-0.0003589756690997567,0.0,411,1,06:00
2025-06-01 05:00:01+02:00,0.009999999999999998,-0.00035656769596199524,0.0,421,1,06:00
2025-06-01 05:10:01+02:00,0.009999999999999998,-0.0003553062645011601,0.0,431,1,06:00
2025-06-01 05:20:01+02:00,0.009999999999999998,-0.00035340589569161,0.0,441,1,06:00
2025-06-01 05:30:01+02:00,0.009999999999999998,-0.0003514235033259424,0.0,451,1,06:00
2025-06-01 05:40:01+02:00,0.009999999999999998,-0.00035072451193058566,0.0,461,1,06:00
2025-06-01 05:50:01+02:00,0.009999999999999998,-0.00034955414012738856,0.0,471,1,06:00
2025-06-01 06:01:00+02:00,0.009999999999999998,-0.0003115,0.0,2,2,14:00
2025-06-01 06:11:00+02:00,0.009999999999999998,-0.00038166666666666666,0.0,12,2,14:00
2025-06-01 06:21:00+02:00,0.009999999999999998,-0.0003943181818181818,0.0,22,2,14:00
2025-06-01 06:31:00+02:00,0.010000000000000005,-0.00039328124999999997,6.938893903907228e-18,32,2,14:00
2025-06-01 06:41:00+02:00,0.009819047619047621,-0.0004018095238095238,-0.00018095238095238407,42,2,14:00
2025-06-01 06:51:00+02:00,0.008542307692307701,-0.000414576923076923,-0.0012767399267399199,52,2,14:00
2025-06-01 07:01:00+02:00,0.006843548387096775,-0.00043156451612903226,-0.0016987593052109262,62,2,14:00
2025-06-01 07:11:00+02:00,0.006208333333333331,-0.0004379166666666667,-0.000635215053763444,72,2,14:00
2025-06-01 07:21:00+02:00,0.005678048780487807,-0.00044321951219512194,-0.0005302845528455244,82,2,14:00
2025-06-01 07:31:00+02:00,0.004845652173913041,-0.0004515434782608696,-0.0008323966065747661,92,2,14:00
2025-06-01 07:41:00+02:00,0.003484313725490195,-0.00046515686274509806,-0.0013613384484228459,102,2,14:00
2025-06-01 07:51:00+02:00,0.002826785714285724,-0.00047173214285714277,-0.000657528011204471,112,2,14:00
2025-06-01 08:01:00+02:00,0.001922950819672136,-0.00048077049180327865,-0.0009038348946135879,122,2,14:00
